state,county_fips,status,formatted_address,latitude,longitude,year_built,listing_office_website,listing_agent_email,hoa_exists,state_fips,bedrooms,history_most_recent_price,mls_number,hoa_fee,lot_size,listing_office_phone,listing_office_name,listing_agent_name,listing_agent_phone,address_line2,price,listing_type,id,listing_agent_website,removed_date,created_date,property_type,address_line1,city,listing_office_email,last_seen_date,listed_date,bathrooms,zip_code,history_event_count,history_most_recent_event_type,history_min_price,days_on_market,mls_name,square_footage,history_max_price,history_most_recent_event_date,market_averageprice,market_medianprice,market_minprice,market_maxprice,market_averagedaysonmarket,market_mediandaysonmarket,market_mindaysonmarket,market_maxdaysonmarket,market_newlistings,market_totallistings
TX,299,Active,"000 Broken Hills/sapphire St, Horseshoe Bay, TX 78657",30.54194456,-98.36898542,,,vicki-potts@jbgoodwin.com,TRUE,48,,45000,174610,68,11326,5125027600,JB Goodwin Realtors,Vicki Potts,5125027601,,45000,Standard,"000-Broken-Hills-sapphire-St,-Horseshoe-Bay,-TX-78657",,,2025-08-09 00:00:00+00:00,Land,000 Broken Hills/sapphire St,Horseshoe Bay,macastro@jbgoodwin.com,2025-11-09 07:12:33.942000+00:00,2025-08-08 00:00:00+00:00,,78657,1,Sale Listing,45000,94,Highlandlakes,,45000,8/8/2025,281864,55000,10000,6000000,152.68,149,2,365,13,477
TX,299,Active,"Falcon/Broken Hls, Horseshoe Bay, TX 78657",30.5474493,-98.40812153,,http://www.sprouthomes.com,,FALSE,48,,69500,174599,,12197,5127706526,Sprout Realty,,,,69500,Standard,"Falcon-Broken-Hls,-Horseshoe-Bay,-TX-78657",,,2025-08-08 00:00:00+00:00,Land,Falcon/Broken Hls,Horseshoe Bay,cody@sprouthomes.com,2025-11-09 07:12:33.945000+00:00,2025-08-08 00:00:00+00:00,,78657,1,Sale Listing,69500,94,Highlandlakes,,69500,8/8/2025,281864,55000,10000,6000000,152.68,149,2,365,13,477
TX,299,Active,"601 Panorama Pass, Horseshoe Bay, TX 78657",30.527039,-98.366587,,http://www.reliancerr.com,jenniferlind1170@gmail.com,TRUE,48,,18999,174584,29,11326,8306293338,Reliance Residential Realty,Jennifer Lind,,,18999,Standard,"601-Panorama-Pass,-Horseshoe-Bay,-TX-78657",,,2025-08-08 00:00:00+00:00,Land,601 Panorama Pass,Horseshoe Bay,information@reliancerr.com,2025-11-09 07:12:33.950000+00:00,2025-08-07 00:00:00+00:00,,78657,1,Sale Listing,18999,95,Highlandlakes,,18999,8/7/2025,281864,55000,10000,6000000,152.68,149,2,365,13,477
TX,299,Active,"414 Florentine, Horseshoe Bay, TX 78657",30.554688,-98.399212,,http://www.sprouthomes.com,,FALSE,48,,89500,174575,,15246,5127706526,Sprout Realty,,,,89500,Standard,"414-Florentine,-Horseshoe-Bay,-TX-78657",,,2024-02-02 00:00:00+00:00,Land,414 Florentine,Horseshoe Bay,cody@sprouthomes.com,2025-11-09 07:12:33.954000+00:00,2025-08-06 00:00:00+00:00,,78657,1,Sale Listing,89500,96,Highlandlakes,,89500,8/6/2025,281864,55000,10000,6000000,152.68,149,2,365,13,477
TX,299,Active,"807 Tonto, Horseshoe Bay, TX 78657",30.548994,-98.368388,,,emilydieckmann@gmail.com,TRUE,48,,85000,7910852,50,11748,8885197431,"eXp Realty, LLC",Emily Dieckmann,5126454000,,85000,Standard,"807-Tonto,-Horseshoe-Bay,-TX-78657",http://www.emilydieckmann.com,,2023-02-25 00:00:00+00:00,Land,807 Tonto,Horseshoe Bay,linda.marcus@exprealty.com,2025-11-09 07:12:33.957000+00:00,2025-08-15 00:00:00+00:00,,78657,2,Sale Listing,85000,87,UnlockMLS,,85000,8/15/2025,281864,55000,10000,6000000,152.68,149,2,365,13,477
TX,239,Active,"565 County Rd, 477, Palacios, TX 77465",28.695434,-96.381353,,http://www.bluedolphinrealtyllc.com,johnna.maertz@bluedolphinrealtyllc.com,TRUE,48,,60000,30066606,13,10271,9797320619,"Blue Dolphin Realty, Llc.",Johnna Maertz,9797320619,477,60000,Standard,"565-County-Rd,-477,-Palacios,-TX-77465",www.bluedolphinrealtyllc.com,,2025-07-08 00:00:00+00:00,Land,565 County Rd,Palacios,info@bluedolphinrealtyllc.com,2025-11-09 07:14:44.612000+00:00,2025-10-29 00:00:00+00:00,,77465,2,Sale Listing,60000,12,Houston,,90000,10/29/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"577 E Red Snapper Dr, Palacios, TX 77465",28.691179,-96.374014,,,clc@cassidychau.com,TRUE,48,,25000,46379617,15,10690,8326784770,"CB&A, Realtors",Cassidy Chau,8326861673,,25000,Standard,"577-E-Red-Snapper-Dr,-Palacios,-TX-77465",http://www.cbarealtors.com,,2025-10-24 00:00:00+00:00,Land,577 E Red Snapper Dr,Palacios,shayla@cbarealtors.com,2025-11-09 07:14:44.614000+00:00,2025-10-23 00:00:00+00:00,,77465,1,Sale Listing,25000,18,Houston,,25000,10/23/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"591 E Red Snapper Dr, Palacios, TX 77465",28.690981,-96.374008,,,clc@cassidychau.com,TRUE,48,,30000,51172845,15,10690,8326784770,"CB&A, Realtors",Cassidy Chau,8326861673,,30000,Standard,"591-E-Red-Snapper-Dr,-Palacios,-TX-77465",http://www.cbarealtors.com,,2025-10-24 00:00:00+00:00,Land,591 E Red Snapper Dr,Palacios,shayla@cbarealtors.com,2025-11-09 07:14:44.615000+00:00,2025-10-23 00:00:00+00:00,,77465,1,Sale Listing,30000,18,Houston,,30000,10/23/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Buckskin Dr, Lot 1162, Palacios, TX 77465",28.724221,-96.42631,,www.sellingtexasproperties.com,justinaguyer@gmail.com,TRUE,48,,9999,595920,17,7841,9795437006,Re/Max Professionals,Justin Guyer,7139276716,Lot 1162,9999,Standard,"Buckskin-Dr,-Lot-1162,-Palacios,-TX-77465",,,2025-10-22 00:00:00+00:00,Land,Buckskin Dr,Palacios,kacybainremax@gmail.com,2025-11-09 07:14:44.615000+00:00,2025-10-21 00:00:00+00:00,,77465,1,Sale Listing,9999,20,CentralTexas,,9999,10/21/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"65 Arrowhead Dr, Palacios, TX 77465",28.731118,-96.423493,,,,TRUE,48,,9500,22920026,17,7405,2818157121,Realty World Homes & Estates,Juanita Mendez,8325563539,,9500,Standard,"65-Arrowhead-Dr,-Palacios,-TX-77465",,,,Land,65 Arrowhead Dr,Palacios,clementeproperties@gmail.com,2025-11-09 07:14:44.622000+00:00,2025-10-09 00:00:00+00:00,,77465,4,Sale Listing,9500,32,Houston,,11000,10/9/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"9 Squid Ln, Lot 56, Palacios, TX 77465",28.695892,-96.369526,,http://www.portlavacarealestate.net,lindseysmith@remax.net,TRUE,48,,44900,594831,180,9148,3615525200,RE MAX Land & Homes on the Bay,Lindsey Smith,3616764268,Lot 56,44900,Standard,"9-Squid-Ln,-Lot-56,-Palacios,-TX-77465",,,2025-10-09 00:00:00+00:00,Land,9 Squid Ln,Palacios,veronica.mccants@remax.net,2025-11-09 07:14:44.625000+00:00,2025-10-08 00:00:00+00:00,,77465,1,Sale Listing,44900,33,CentralTexas,,44900,10/8/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"367 And 377 Red Snapper Dr, Palacios, TX 77465",28.69306,-96.375217,,,sandycruzrealtor@gmail.com,TRUE,48,,55000,77372282,15,,8304998241,Southern Integrity Realty LLC,Sandy Cruz,9793180359,,55000,Standard,"367-And-377-Red-Snapper-Dr,-Palacios,-TX-77465",https://www.facebook.com/scruzre,,2025-10-04 00:00:00+00:00,Land,367 And 377 Red Snapper Dr,Palacios,michelle@sirealty.net,2025-11-09 07:14:44.626000+00:00,2025-10-04 00:00:00+00:00,,77465,1,Sale Listing,55000,37,Houston,,55000,10/4/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"63 Wahoo Ln, Lot 146, Palacios, TX 77465",28.689634,-96.371374,,www.russellcain.com,russell@russellcain.com,TRUE,48,,55000,597355,15,10019,3615526313,Russell Cain Real Estate,Russell Cain,3615526313,Lot 146,55000,Standard,"63-Wahoo-Ln,-Lot-146,-Palacios,-TX-77465",http://www.russellcain.com/,,2024-07-23 00:00:00+00:00,Land,63 Wahoo Ln,Palacios,rc@russellcain.com,2025-11-09 07:14:44.627000+00:00,2025-11-07 00:00:00+00:00,,77465,2,Sale Listing,55000,3,CentralTexas,,79000,11/7/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Bayview Dr, Lot 568, Palacios, TX 77465",28.721437,-96.423904,,www.sellingtexasproperties.com,justinaguyer@gmail.com,TRUE,48,,12000,595961,17,6534,9795437006,Re/Max Professionals,Justin Guyer,7139276716,Lot 568,12000,Standard,"Bayview-Dr,-Lot-568,-Palacios,-TX-77465",,,2023-02-28 00:00:00+00:00,Land,Bayview Dr,Palacios,kacybainremax@gmail.com,2025-11-09 07:14:44.630000+00:00,2025-10-21 00:00:00+00:00,,77465,1,Sale Listing,12000,20,CentralTexas,,12000,10/21/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Starling Dr, Lots 1500 & 1501, Palacios, TX 77465",28.73125,-96.422291,,http://www.katy.preproperties.com,gary.lidiak@cbunited.com,TRUE,48,,29000,86045828,33,12197,2813920200,Berkshire Hathaway HomeServices Premier Properties,Gary Lidiak,2817822769,Lots 1500 & 1501,29000,Standard,"Starling-Dr,-Lots-1500-&-1501,-Palacios,-TX-77465",https://www.coldwellbankerhomes.com/tx/sugar-land/agent/gary-lidiak/aid_99034/,,2025-10-19 00:00:00+00:00,Land,Starling Dr,Palacios,stacy@stacymathews.com,2025-11-09 07:14:44.631000+00:00,2025-10-18 00:00:00+00:00,,77465,1,Sale Listing,29000,23,Houston,,29000,10/18/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"442 Seahorse Dr, Palacios, TX 77465",28.677348,-96.389744,,texascoastalproperties.net,,TRUE,48,,29000,778575,15,9148,3619725900,Texas Coastal Properties,Glenn Monday,,,29000,Standard,"442-Seahorse-Dr,-Palacios,-TX-77465",,,2025-09-25 00:00:00+00:00,Land,442 Seahorse Dr,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.633000+00:00,2025-09-24 00:00:00+00:00,,77465,1,Sale Listing,29000,47,MatagordaCounty,,29000,9/24/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Redfish Ln, Palacios, TX 77465",28.707583,-96.375963,,,clientcare@agentbly.com,TRUE,48,,19000,4356012,15,20399,,"Exp Realty, Llc",Deborah Bly,2817825313,,19000,Standard,"Redfish-Ln,-Palacios,-TX-77465",https://www.blyteam.com/,,2025-03-15 00:00:00+00:00,Land,Redfish Ln,Palacios,,2025-11-09 07:14:44.634000+00:00,2025-10-07 00:00:00+00:00,,77465,3,Sale Listing,8999,34,Houston,,23000,10/7/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Curlew Dr, Palacios, TX 77465",28.730112,-96.422488,,,hvu007@att.net,TRUE,48,,34000,82863383,23,19602,8326073457,Aimpro Realty & Management Llc,Huy Vu,8327043352,,34000,Standard,"Curlew-Dr,-Palacios,-TX-77465",,,2025-09-29 00:00:00+00:00,Land,Curlew Dr,Palacios,aimprorealty@gmail.com,2025-11-09 07:14:44.635000+00:00,2025-09-29 00:00:00+00:00,,77465,1,Sale Listing,34000,42,Houston,,34000,9/29/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Five Mile Trl, Lot 40, Palacios, TX 77465",28.709763,-96.392102,,,jcano2014@yahoo.com,FALSE,48,,230000,35038064,,25700,2813350335,Keller Williams Realty,Jose Cano,2813350335,Lot 40,230000,Standard,"Five-Mile-Trl,-Lot-40,-Palacios,-TX-77465",,,2025-09-06 00:00:00+00:00,Land,Five Mile Trl,Palacios,klrw26@kw.com,2025-11-09 07:14:44.636000+00:00,2025-09-05 00:00:00+00:00,,77465,1,Sale Listing,230000,66,Houston,,230000,9/5/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"23 Red Snapper, Palacios, TX 77465",28.693129,-96.381142,,texascoastalproperties.net,,TRUE,48,,140000,778562,30,19166,3619725900,Texas Coastal Properties,,,,140000,Standard,"23-Red-Snapper,-Palacios,-TX-77465",,,2025-09-08 00:00:00+00:00,Land,23 Red Snapper,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.636000+00:00,2025-09-07 00:00:00+00:00,,77465,1,Sale Listing,140000,64,MatagordaCounty,,140000,9/7/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"King Crab Rd, Palacios, TX 77465",28.6913548,-96.3817771,,http://www.lucepropertiesofrockport.com/,kdbillman@yahoo.com,TRUE,48,,29500,148778,15,8712,3617299161,LUCE PROPERTIES,Kelly Stinson,3613329290,,29500,Standard,"King-Crab-Rd,-Palacios,-TX-77465",http://www.lucepropertiesofrockport.com/,,2025-09-11 00:00:00+00:00,Land,King Crab Rd,Palacios,dayneluce@yahoo.com,2025-11-09 07:14:44.645000+00:00,2025-09-10 00:00:00+00:00,,77465,1,Sale Listing,29500,61,Rockport,,29500,9/10/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"223 Baracuda Dr, Palacios, TX 77465",28.696688,-96.373727,2012,http://www.bluedolphinrealtyllc.com,johnna.maertz@bluedolphinrealtyllc.com,TRUE,48,3,237000,25167897,13,30928,9797320619,"Blue Dolphin Realty, Llc.",Johnna Maertz,9797320619,,237000,Standard,"223-Baracuda-Dr,-Palacios,-TX-77465",www.bluedolphinrealtyllc.com,,2025-05-06 00:00:00+00:00,Manufactured,223 Baracuda Dr,Palacios,info@bluedolphinrealtyllc.com,2025-11-09 07:14:44.647000+00:00,2025-10-06 00:00:00+00:00,2,77465,3,Sale Listing,237000,35,Houston,1778,239000,10/6/2025,187340,130000,85000,600000,102.5,86,34,185,0,10
TX,239,Active,"104 Curlew Dr, Palacios, TX 77465",28.730463,-96.418673,2007,,tatyana.shivers@sbcglobal.net,TRUE,48,3,123000,11496683,33,16117,8324822564,Trinity Realty TX,Tatyana Ricci,8324822564,,123000,Standard,"104-Curlew-Dr,-Palacios,-TX-77465",,,2025-09-16 00:00:00+00:00,Manufactured,104 Curlew Dr,Palacios,,2025-11-09 07:14:44.647000+00:00,2025-09-16 00:00:00+00:00,2,77465,1,Sale Listing,123000,55,Houston,1064,123000,9/16/2025,187340,130000,85000,600000,102.5,86,34,185,0,10
TX,239,Active,"130 Thresher Fish Ln, Lot 365, Palacios, TX 77465",28.698935,-96.376293,,,teamlinton@yahoo.com,TRUE,48,,35000,590761,15,10454,2812404663,Berkshire Hathaway Home Services,Ronald Linton,8323267788,Lot 365,35000,Standard,"130-Thresher-Fish-Ln,-Lot-365,-Palacios,-TX-77465",,,2024-06-19 00:00:00+00:00,Land,130 Thresher Fish Ln,Palacios,teamlinton@yahoo.com,2025-11-09 07:14:44.648000+00:00,2025-08-25 00:00:00+00:00,,77465,3,Sale Listing,25000,77,CentralTexas,,38000,8/25/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"78 Redfish Ln, Lot 14, Palacios, TX 77465",28.706367,-96.376513,,http://www.portlavacarealestate.net,psulli5032@aol.com,TRUE,48,,19500,592005,15,20399,3615525200,RE MAX Land & Homes on the Bay,Cissy Sullivan,3612200326,Lot 14,19500,Standard,"78-Redfish-Ln,-Lot-14,-Palacios,-TX-77465",,,2024-09-26 00:00:00+00:00,Land,78 Redfish Ln,Palacios,veronica.mccants@remax.net,2025-11-09 07:14:44.649000+00:00,2025-09-08 00:00:00+00:00,,77465,2,Sale Listing,19500,63,CentralTexas,,22500,9/8/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"280 County Rd, 470, Palacios, TX 77465",28.722736,-96.372788,,http://www.sugarland.prerproperties.com,ron.linton@cbrealty.com,FALSE,48,,199000,79078779,,945688,2812404663,Berkshire Hathaway HomeServices Premier Properties,Ronald Linton,2814883383,470,199000,Standard,"280-County-Rd,-470,-Palacios,-TX-77465",https://www.coldwellbankerhomes.com/tx/houston/agent/ronald-ron-linton/aid_95515/,,2024-05-16 00:00:00+00:00,Land,280 County Rd,Palacios,stacy@stacymathews.com,2025-11-09 07:14:44.659000+00:00,2025-08-25 00:00:00+00:00,,77465,2,Sale Listing,199000,77,Houston,94568,199000,8/25/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"1535 Bayview Dr, Palacios, TX 77465",28.72466,-96.41882,2017,,christyhayden.realtor@gmail.com,TRUE,48,2,118000,14578112,50,14810,2819688444,"AEA Realty, LLC",Christy Hayden,9792489385,,118000,Standard,"1535-Bayview-Dr,-Palacios,-TX-77465",https://www.har.com/christina-hayden/agent_cyw,,2021-03-10 07:20:04.230000+00:00,Manufactured,1535 Bayview Dr,Palacios,info@aea-realty.com,2025-11-09 07:14:44.671000+00:00,2025-08-15 00:00:00+00:00,2,77465,2,Sale Listing,118000,87,Houston,840,122000,8/15/2025,187340,130000,85000,600000,102.5,86,34,185,0,10
TX,239,Active,"Calumet Dr, Palacios, TX 77465",28.731078,-96.425804,,www.sellingtexasproperties.com,justinaguyer@gmail.com,TRUE,48,,34000,73393534,33,14810,9795437006,Re/Max Professionals,Justin Guyer,7139276716,,34000,Standard,"Calumet-Dr,-Palacios,-TX-77465",,,2024-06-21 00:00:00+00:00,Land,Calumet Dr,Palacios,kacybainremax@gmail.com,2025-11-09 07:14:44.687000+00:00,2025-08-12 00:00:00+00:00,,77465,2,Sale Listing,34000,90,Houston,,49000,8/12/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"198 Starfish, Palacios, TX 77465",28.691713,-96.375954,,,,TRUE,48,,27000,59635506,15,9627,9792976000,Mega Realty,Sara Shirley,3618943252,,27000,Standard,"198-Starfish,-Palacios,-TX-77465",,,,Land,198 Starfish,Palacios,samanthamitchell@tcphouses.com,2025-11-09 07:14:44.688000+00:00,2025-08-07 00:00:00+00:00,,77465,1,Sale Listing,27000,95,Houston,,27000,8/7/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Fivemile Trl, Lot 13, Palacios, TX 77465",28.708725,-96.383292,,www.sellingtexasproperties.com,justinaguyer@gmail.com,TRUE,48,,89000,66998823,25,43996,9795437006,Re/Max Professionals,Justin Guyer,7139276716,Lot 13,89000,Standard,"Fivemile-Trl,-Lot-13,-Palacios,-TX-77465",,,2023-09-25 00:00:00+00:00,Land,Fivemile Trl,Palacios,kacybainremax@gmail.com,2025-11-09 07:14:44.692000+00:00,2025-08-04 00:00:00+00:00,,77465,2,Sale Listing,89000,98,Houston,,89900,8/4/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Thunderbird Dr, Lot 1260, Palacios, TX 77465",28.72712,-96.42332,,http://www.cbharper.com,rrae@cbharper.com,FALSE,48,,14000,588440,,6970,3614124050,"Coldwell Banker D'Ann Harper, REALTORS",Rachel Rae,3614124050,Lot 1260,14000,Standard,"Thunderbird-Dr,-Lot-1260,-Palacios,-TX-77465",http://rrae.cbharper.com,,2025-08-01 00:00:00+00:00,Land,Thunderbird Dr,Palacios,info@cbharper.com,2025-11-09 07:14:44.693000+00:00,2025-08-01 00:00:00+00:00,,77465,1,Sale Listing,14000,101,CentralTexas,,14000,8/1/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Cape Shores Dr, Palacios, TX 77465",28.714493,-96.383525,,,bajakaren@hotmail.com,FALSE,48,,26999,53601869,,87120,7135402120,Karen Davis Properties,Karen Davis,7135402120,,26999,Standard,"Cape-Shores-Dr,-Palacios,-TX-77465",,,2023-12-31 00:00:00+00:00,Land,Cape Shores Dr,Palacios,bajakaren@hotmail.com,2025-11-09 07:14:44.694000+00:00,2025-07-30 00:00:00+00:00,,77465,1,Sale Listing,26999,103,Houston,,26999,7/30/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Coral Ln, Lot 141, Palacios, TX 77465",28.6896331,-96.3787035,,texascoastalproperties.net,,TRUE,48,,55000,778534,15,18295,3619725900,Texas Coastal Properties,Glenn Monday,,Lot 141,55000,Standard,"Coral-Ln,-Lot-141,-Palacios,-TX-77465",,,2025-07-30 00:00:00+00:00,Land,Coral Ln,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.695000+00:00,2025-07-29 00:00:00+00:00,,77465,1,Sale Listing,55000,104,MatagordaCounty,,55000,7/29/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Angelfish Dr, Lot 25, Palacios, TX 77465",28.6912793,-96.3792691,,texascoastalproperties.net,,TRUE,48,,35000,778533,15,9148,3619725900,Texas Coastal Properties,Glenn Monday,,Lot 25,35000,Standard,"Angelfish-Dr,-Lot-25,-Palacios,-TX-77465",,,2025-07-30 00:00:00+00:00,Land,Angelfish Dr,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.696000+00:00,2025-07-29 00:00:00+00:00,,77465,1,Sale Listing,35000,104,MatagordaCounty,,35000,7/29/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Porpoise Dr, Palacios, TX 77465",28.676238,-96.385572,,,bajakaren@hotmail.com,FALSE,48,,16999,35955229,,14375,7135402120,Karen Davis Properties,Karen Davis,7135402120,,16999,Standard,"Porpoise-Dr,-Palacios,-TX-77465",,,2025-07-26 00:00:00+00:00,Land,Porpoise Dr,Palacios,bajakaren@hotmail.com,2025-11-09 07:14:44.700000+00:00,2025-07-25 00:00:00+00:00,,77465,1,Sale Listing,16999,108,Houston,,16999,7/25/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"130 Thresher Fish Ln, Palacios, TX 77465",28.698935,-96.376293,,http://www.sugarland.prerproperties.com,ron.linton@cbrealty.com,TRUE,48,,35000,94179721,15,10454,2812404663,Berkshire Hathaway HomeServices Premier Properties,Ronald Linton,2814883383,,35000,Standard,"130-Thresher-Fish-Ln,-Palacios,-TX-77465",https://www.coldwellbankerhomes.com/tx/houston/agent/ronald-ron-linton/aid_95515/,,2024-06-28 00:00:00+00:00,Land,130 Thresher Fish Ln,Palacios,stacy@stacymathews.com,2025-11-09 07:14:44.702000+00:00,2025-07-18 00:00:00+00:00,,77465,1,Sale Listing,35000,115,Houston,,35000,7/18/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"59 Sand Dollar Ln, Palacios, TX 77465",28.695044,-96.38026,,texascoastalproperties.net,susan@texascoastalproperties.net,TRUE,48,,118000,778521,15,41818,3619725900,Texas Coastal Properties,Susan Cain,5408160951,,118000,Standard,"59-Sand-Dollar-Ln,-Palacios,-TX-77465",,,2022-07-25 07:40:10.606000+00:00,Land,59 Sand Dollar Ln,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.704000+00:00,2025-07-17 00:00:00+00:00,,77465,1,Sale Listing,118000,116,MatagordaCounty,,118000,7/17/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Clam Rd, Palacios, TX 77465",28.6897,-96.3735,,http://www.bay-city-realty.com,baycityrealtor@outlook.com,TRUE,48,,16500,73937556,15,10890,9792452091,Bay City Realty,Nancy Aguirre,9796104254,,16500,Standard,"Clam-Rd,-Palacios,-TX-77465",https://www.4nancy.realtor,,2025-07-16 00:00:00+00:00,Land,Clam Rd,Palacios,baycityrealty1320@gmail.com,2025-11-09 07:14:44.705000+00:00,2025-07-15 00:00:00+00:00,,77465,1,Sale Listing,16500,118,Houston,,16500,7/15/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"82 Swallow Dr, Palacios, TX 77465",28.7291,-96.419173,1999,www.sellingtexasproperties.com,bailey.pasak@remax.net,TRUE,48,5,130000,50094507,33,14810,9795437006,Re/Max Professionals,Bailey Pasak,9793322380,,130000,Standard,"82-Swallow-Dr,-Palacios,-TX-77465",,,2025-07-16 00:00:00+00:00,Manufactured,82 Swallow Dr,Palacios,kacybainremax@gmail.com,2025-11-09 07:14:44.705000+00:00,2025-07-15 00:00:00+00:00,3,77465,1,Sale Listing,130000,118,Houston,2128,130000,7/15/2025,187340,130000,85000,600000,102.5,86,34,185,0,10
TX,239,Active,"123 Abalone St, Palacios, TX 77465",28.699298,-96.376577,,texascoastalproperties.net,,TRUE,48,,10000,778514,15,10890,3619725900,Texas Coastal Properties,Glenn Monday,,,10000,Standard,"123-Abalone-St,-Palacios,-TX-77465",,,2025-07-15 00:00:00+00:00,Land,123 Abalone St,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.706000+00:00,2025-07-14 00:00:00+00:00,,77465,1,Sale Listing,10000,119,MatagordaCounty,,10000,7/14/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"2 Abalone St, Palacios, TX 77465",28.699931,-96.374091,,texascoastalproperties.net,,TRUE,48,,10000,778513,15,9148,3619725900,Texas Coastal Properties,Glenn Monday,,,10000,Standard,"2-Abalone-St,-Palacios,-TX-77465",,,2025-07-15 00:00:00+00:00,Land,2 Abalone St,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.707000+00:00,2025-07-14 00:00:00+00:00,,77465,1,Sale Listing,10000,119,MatagordaCounty,,10000,7/14/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"Meadowlark Dr, Palacios, TX 77465",28.730626,-96.420743,,www.kellerwilliams.com,greg@carlsongroupatx.com,TRUE,48,,8000,7132978,17,6970,5124484111,Keller Williams Realty,Gregory Carlson,5128409502,,8000,Standard,"Meadowlark-Dr,-Palacios,-TX-77465",http://www.carlsongroupatx.com,,2025-07-15 00:00:00+00:00,Land,Meadowlark Dr,Palacios,jdgrubb@kw.com,2025-11-09 07:14:44.708000+00:00,2025-07-14 00:00:00+00:00,,77465,1,Sale Listing,8000,119,UnlockMLS,,8000,7/14/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
TX,239,Active,"98 Catfish Dr, Palacios, TX 77465",28.698084,-96.375769,2003,,,TRUE,48,3,130000,88996756,30,16988,9792976000,Mega Realty,Sara Shirley,3618943252,,130000,Standard,"98-Catfish-Dr,-Palacios,-TX-77465",,,2025-07-12 00:00:00+00:00,Manufactured,98 Catfish Dr,Palacios,samanthamitchell@tcphouses.com,2025-11-09 07:14:44.710000+00:00,2025-07-11 00:00:00+00:00,2,77465,1,Sale Listing,130000,122,Houston,1216,130000,7/11/2025,187340,130000,85000,600000,102.5,86,34,185,0,10
TX,239,Active,"38 Squid Ln, Palacios, TX 77465",28.695498,-96.37012,,texascoastalproperties.net,,TRUE,48,,60000,778505,30,18295,3619725900,Texas Coastal Properties,Glenn Monday,,,60000,Standard,"38-Squid-Ln,-Palacios,-TX-77465",,,2025-07-11 00:00:00+00:00,Land,38 Squid Ln,Palacios,ron@remaxtxcoastalproperties.com,2025-11-09 07:14:44.711000+00:00,2025-07-10 00:00:00+00:00,,77465,1,Sale Listing,60000,123,MatagordaCounty,,60000,7/10/2025,106412,65000,6000,3798480,158.7,152,2,363,3,297
